!03511426-n	heelless	0.0	[0]
01465668-a	in love	0.0	[0]
01466978-v	adjoin	0.0	[0]
01467370-v	surround	0.0	[0]
01474209-v	lay out	0.0	[0]
01482140-a	wed	0.0	[0]
01483324-a	masculine	0.0	[0]
01492422-v	saddle	0.0	[0]
01493016-a	childish	-34.0	[-34.0, -34.0, -34.0]
01494310-v	leave	0.0	[0]
01504130-v	distribute	0.0	[0]
01509527-a	intense	0.0	[0]
01510444-a	bad	-49.0	[-64.0, -34.0]
01511520-a	utmost	22.666666666666668	[0, 34.0, 34.0]
01512625-v	toss	0.0	[0, 0]
01513430-v	throw	0.0	[0]
01514525-v	toss	-34.0	[-34.0]
01540844-v	take in	0.0	[0]
01544285-v	seat	0.0	[0, 0, 0]
01545314-v	crouch	0.0	[0]
01547001-v	lay	0.0	[0]
01548718-v	rub out	0.0	[0]
01552634-a	some	0.0	[0, 0]
01560984-v	sever	-34.0	[-34.0]
01561771-a	moving	0.0	[0]
01564603-a	set	0.0	[0]
01573515-v	tear	-34.0	[-34.0]
01579813-v	unfold	0.0	[0]
01579813-v	open	0.0	[0]
01580077-n	jay	0.0	[0]
01588172-a	noble	95.0	[95.0]
01590007-v	lean against	0.0	[0]
01601234-v	bear	0.0	[0]
01610261-a	unseen	0.0	[0]
01618053-a	obvious	0.0	[0]
01618376-a	apparent	34.0	[34.0]
01629589-v	play	34.0	[34.0]
01632411-v	invent	34.0	[34.0, 34.0, 34.0]
01633343-v	conceive	34.0	[34.0]
01645601-v	make	34.0	[34.0]
01645678-a	white-haired	0.0	[0]
01645678-a	gray-headed	0.0	[0]
01646075-v	make	34.0	[34.0]
01646300-v	drive	0.0	[0]
01646941-a	young	0.0	[0]
01648617-a	early	0.0	[0]
01649031-a	little	0.0	[0]
01651293-v	undertake	0.0	[0]
01652782-a	shut	-34.0	[-34.0]
01663920-v	brew	0.0	[0]
01672607-a	ordinary	0.0	[0]
01676517-a	wonderful	64.0	[64.0]
01678519-v	panelled	0.0	[0]
01678586-a	some	0.0	[0]
01684133-a	lost	0.0	[0]
01687167-a	fresh	34.0	[34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0, 34.0]
01687167-a	new	17.0	[0, 34.0]
01690294-v	draw	0.0	[0, 0, 0, 0]
01691057-v	write	0.0	[0]
01693881-v	copy	0.0	[0]
01697178-n	crocodile-skin	0.0	[0]
01705195-a	naked	0.0	[0]
01708676-v	dancing	0.0	[0]
01713095-a	painless	34.0	[34.0]
01716283-v	give	0.0	[0]
01727926-a	past	0.0	[0]
01729431-v	sing	0.0	[0.0]
01733189-a	in store	0.0	[0]
01734929-v	copy	0.0	[0]
01737141-v	reproduce	0.0	[0]
01747945-v	print	0.0	[0]
01752884-v	produce	17.0	[0, 34.0]
01752884-v	bring about	0.0	[0]
01757546-v	construct	34.0	[34.0]
01767163-v	worry	-64.0	[-64.0]
01767975-a	face to face	0.0	[0]
01769378-a	intimate	0.0	[0]
01771535-v	experience	0.0	[0]
01772960-v	excite	34.0	[34.0]
01774136-v	hate	-95.0	[-95.0]
01775535-v	love	95.0	[95.0, 95.0, 95.0]
01776468-v	fancy	64.0	[64.0]
01779165-v	scare	-34.0	[-34.0]
01780729-v	fear	-64.0	[-64.0, -64.0, -64.0]
01785395-v	burst	0.0	[0.0]
01785748-v	scare	-49.0	[-34.0, -64.0]
01785748-v	scare off	0.0	[0]
01787955-v	nettle	-34.0	[-34.0]
01787955-v	annoy	-34.0	[-34.0]
01792573-a	mere	-34.0	[-34.0]
01793985-a	trim	0.0	[0]
01804175-a	painful	-64.0	[-64.0]
01809064-v	take aback	-34.0	[-34.0]
01809321-v	overcome	64.0	[64.0]
01810189-a	sharp	0.0	[0]
01814396-v	depress	-64.0	[-64.0]
01816844-v	content	44.0	[34.0, 34.0, 64.0]
01821423-v	interest	34.0	[34.0]
01822936-v	care	64.0	[64.0]
01823948-a	out	0.0	[0]
01826723-v	hope	34.0	[34.0, 34.0]
01827946-a	helpless	-34.0	[-34.0]
01829747-v	shine	64.0	[64.0]
01831308-v	puzzle	-34.0	[-34.0]
01836766-a	crazy	-64.0	[-64.0]
01842204-v	go out	0.0	[0]
01842690-v	take	0.0	[0, 0]
01845720-v	travel	0.0	[0]
01846413-a	present	0.0	[0]
01848718-v	depart	0.0	[0]
01849221-v	come up	0.0	[0, 0]
01850135-v	drive up	0.0	[0, 0]
01852548-a	capital	0.0	[0]
01857392-v	stay	0.0	[0, 0, 0]
01862918-v	stop	0.0	[0, 0]
01864230-v	go	0.0	[0]
01870889-a	profitable	64.0	[64.0]
01889256-a	proud	64.0	[64.0]
01896031-n	plumage	0.0	[0]
01901186-a	late	-34.0	[-34.0]
01902783-v	blow	0.0	[0.0]
01902866-a	penal	-34.0	[-34.0]
01908658-v	turn off	0.0	[0]
01915586-a	numerical	0.0	[0]
01924316-a	random	0.0	[0]
01926984-v	run	0.0	[0]
01929467-v	trample	-34.0	[-34.0]
01930482-v	drive	0.0	[0]
01937994-a	real	0.0	[0]
01940472-a	simple	0.0	[0]
01943406-a	reasonable	0.0	[0]
01945139-a	senseless	-64.0	[-64.0]
01955127-v	dispatch	0.0	[0]
01955508-v	forward	0.0	[0]
01957529-v	ride	0.0	[0]
01966501-v	rush out	0.0	[0.0]
01970826-v	descend	0.0	[0, 0]
01970826-v	come down	0.0	[0]
01976841-v	drop	0.0	[0.0]
01978576-v	alight	0.0	[0.0]
01982395-v	take up	0.0	[0]
01982957-a	honoured	0.0	[0]
01983006-v	prick up	34.0	[34.0]
01983162-a	good	34.0	[34.0]
01984902-v	sit down	0.0	[0]
01985923-v	drop	-34.0	[-34.0]
01995211-v	get out	0.0	[0]
01997221-a	answerable	0.0	[0]
01998432-v	follow	0.0	[0]
02000868-v	follow	0.0	[0]
02001858-v	dog	-34.0	[-34.0]
02002720-v	drive out	-34.0	[-34.0]
02004874-v	go back	0.0	[0, 0]
02004874-v	come back	0.0	[0]
02006709-v	come	0.0	[0, 0, 0]
02009433-v	go away	0.0	[0, 0]
02015598-v	get out	0.0	[0]
02016523-v	get in	0.0	[0]
02017149-v	walk in	0.0	[0]
02020590-v	arrive at	34.0	[34.0]
02032227-v	straggle	-64.0	[-64.0]
02034986-v	curve	0.0	[0]
02036397-a	mistaken	-34.0	[-34.0]
02046441-v	wheel	0.0	[0]
02053941-v	approach	0.0	[0]
02065665-a	various	0.0	[0]
02068223-v	run down	0.0	[0]
02068413-v	spurt	0.0	[0]
02070030-a	different	0.0	[0]
02071301-a	otherwise	0.0	[0]
02073233-v	break away	-34.0	[-34.0]
02073545-v	throw off	-34.0	[-34.0]
02074677-v	get away	0.0	[0]
02075049-v	escape	-34.0	[-34.0, -34.0]
02075462-v	flee	-34.0	[-34.0]
02075857-v	make	34.0	[34.0]
02076501-v	slip	0.0	[0]
02078788-a	unsatisfied	-34.0	[-34.0]
02082690-v	spread out	0.0	[0]
02089420-v	turn over	0.0	[0]
02090069-a	secret	0.0	[0, 0]
02091689-v	step	0.0	[0]
02098680-v	sit up	0.0	[0]
02099029-n	retriever	0.0	[0]
02099075-v	dance	2.2666666666666666	[0, 34.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02107442-v	hear	0.0	[0, 0, 0]
02109678-a	separate	0.0	[0, 0]
02117955-v	catch	0.0	[0]
02118476-v	note	0.0	[0]
02118793-v	take notice	34.0	[34.0]
02128653-v	watch	0.0	[0, 0]
02129289-v	saw	0.0	[0, 0, 0, 0, 0, 0]
02129709-v	see	0.0	[0]
02133435-v	appear	0.0	[0, 0]
02134350-v	feel	0.0	[0]
02141146-v	produce	34.0	[34.0]
02144835-v	conceal	-34.0	[-34.0]
02144835-v	hide	-34.0	[-34.0]
02147466-v	bury	-64.0	[-64.0]
02148788-v	present	34.0	[34.0]
02150948-v	see	0.0	[0, 0, 0]
02153705-a	clean-shaven	34.0	[34.0]
02156546-v	disappear	-34.0	[-34.0]
02160779-v	gleam	-34.0	[-34.0]
02163602-a	remarkable	64.0	[64.0]
02169352-v	observe	0.0	[0]
02171039-v	listen	0.0	[0, 0]
02174896-a	simple	0.0	[0]
02176178-a	complex	-27.0	[-27.0]
02178500-a	intricate	34.0	[34.0]
02179968-a	earnest	64.0	[64.0]
02180898-v	ring	0.0	[0]
02182302-a	meretricious	-34.0	[-34.0]
02186338-a	1	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
02186750-a	5	0.0	[0, 0, 0, 0]
02186970-a	7	0.0	[0, 0]
02188317-a	20	0.0	[0]
02193194-v	recognize	34.0	[34.0]
02197595-a	one hundred sixty	0.0	[0]
02198819-v	kill	-64.0	[-64.0]
02199590-v	give	0.0	[0]
02202047-a	first	0.0	[0, 0, 0]
02202146-a	2	0.0	[0, 0, 0, 0]
02202307-a	3	0.0	[0]
02203362-v	have got	0.0	[0, 0]
02205272-v	take	0.0	[0, 0]
02210119-v	receive	0.0	[0]
02210855-v	get	0.0	[0, 0]
02226979-a	masterful	64.0	[64.0]
02230772-v	hand	0.0	[0, 0, 0]
02230772-v	give	0.0	[0]
02235842-v	give	8.5	[34.0, 0, 0, 0]
02236124-v	take	0.0	[0, 0, 0, 0]
02237338-v	refuse	0.0	[0]
02241543-a	lined	-64.0	[-64.0]
02247977-v	regain	34.0	[34.0]
02248465-v	find	8.5	[34.0, 0, 0, 0]
02254155-v	owe	0.0	[0, 0]
02262752-v	submit	0.0	[0]
02267308-n	some	0.0	[0]
02267529-v	spend	34.0	[34.0]
02269039-n	none	0.0	[0, 0, 0]
02271137-v	invest	22.666666666666668	[34.0, 0, 34.0]
02280132-v	preserve	0.0	[0]
02282985-a	natural	0.0	[0]
02284096-v	bribe	-34.0	[-34.0]
02285278-a	graphic	0.0	[0]
02286204-v	turn up	0.0	[0]
02312354-a	hooked	0.0	[0]
02318464-a	straight	34.0	[34.0, 34.0]
02324478-v	bring	34.0	[34.0]
02342778-a	capital	0.0	[0]
02348459-v	consign	34.0	[34.0]
02359789-a	amazing	34.0	[34.0]
02359958-a	startling	34.0	[34.0]
02367363-v	act	0.0	[0, 0]
02370987-v	deal	-34.0	[-34.0]
02372605-v	proceed	17.0	[0, 34.0]
02373785-v	assert	0.0	[0]
02374451-n	horse	0.0	[0]
02381726-v	take over	0.0	[0]
02382934-a	systematic	34.0	[34.0]
02384672-a	discreet	0.0	[0.0]
02390724-a	excited	64.0	[64.0]
02394183-v	take	0.0	[0]
02418249-a	conceivable	0.0	[0]
02418872-a	thoughtful	34.0	[34.0]
02422663-v	hold back	0.0	[0.0]
02423183-v	let	0.0	[0, 0, 0, 0]
02431728-a	tired	-34.0	[-34.0]
02436349-v	handle	34.0	[34.0]
02439949-a	top	0.0	[0]
02440244-v	lead	0.0	[0]
02452885-v	forbid	-34.0	[-34.0]
02456157-a	anxious	-34.0	[-34.0, -34.0]
02456157-a	uneasy	-34.0	[-34.0]
02459667-a	clear	34.0	[34.0]
02467662-v	divide	0.0	[0]
02469835-v	unite	34.0	[34.0]
02470175-v	associate	0.0	[0]
02472293-n	men	0.0	[0]
02472987-n	world	0.0	[0]
02475855-a	united	34.0	[34.0]
02484570-v	shoot	-34.0	[-34.0]
02487573-v	call	0.0	[0]
02490170-a	up	0.0	[0]
02495922-a	useful	34.0	[34.0]
02502994-a	trifling	0.0	[0]
02504562-v	force	-34.0	[-34.0]
02511340-a	convulsive	-34.0	[-34.0]
02528380-v	fail	-34.0	[-34.0]
02530167-v	try	7.555555555555555	[34.0, 34.0, 0, 0, 0, 0, 0, 0, 0]
02531625-v	try	0.0	[0]
02544348-v	chance	0.0	[0]
02550868-v	save	34.0	[34.0, 34.0, 34.0]
02560585-v	make	11.333333333333334	[34.0, 0, 0]
02562901-v	give	0.0	[0]
02572038-a	mad	-64.0	[-64.0]
02577755-v	decoy	-39.0	[-39.0]
02582615-v	commit	-34.0	[-34.0]
02589245-v	associate	0.0	[0]
02593912-v	happen	0.0	[0]
02600255-v	follow	0.0	[0]
02611106-v	work out	0.0	[0, 0]
02611976-v	shine	34.0	[34.0]
02612368-v	occur	0.0	[0]
02612762-v	go to	0.0	[0]
02619612-v	make sense	0.0	[0]
02621395-v	form	0.0	[0]
02626934-v	turn	0.0	[0]
02629535-v	contain	0.0	[0, 0, 0]
02632167-v	possess	17.0	[0, 34.0]
02632353-v	name	0.0	[0]
02633356-v	consist	0.0	[0]
02635033-v	account for	0.0	[0]
02635659-v	leave	0.0	[0, 0]
02635956-v	lead	0.0	[0]
02636810-v	get into	0.0	[0]
02639075-v	lurk	-95.0	[-95.0]
02640053-v	skulk	-64.0	[-64.0]
02644234-v	predominate	34.0	[34.0]
02649042-v	occupy	0.0	[0]
02659763-v	fit	34.0	[34.0]
02665617-v	look like	0.0	[0]
02667900-v	fit	34.0	[34.0]
02678287-v	entangle	-64.0	[-64.0]
02679899-v	preserve	0.0	[0]
02681795-v	hold	0.0	[0]
02684784-v	expire	-34.0	[-34.0]
02684924-v	keep	0.0	[0]
02684924-v	proceed	34.0	[34.0]
02685951-v	lead	34.0	[34.0]
02690093-v	extend	0.0	[0]
02690708-v	lie	0.0	[0, 0]
02690708-v	lay	0.0	[0]
02692686-v	precede	0.0	[0]
02693319-v	face	0.0	[0]
02693319-v	look	0.0	[0]
02700867-v	hold	0.0	[0]
02703539-v	line	0.0	[0]
02708420-v	pass	0.0	[0]
02709277-v	while away	0.0	[0]
02712772-v	follow	0.0	[0]
02713372-v	project	0.0	[0]
02715456-v	bristle	0.0	[0, 0]
02720354-v	follow	0.0	[0]
02721284-v	run	0.0	[0]
02721438-v	allow	0.0	[0]
02721966-v	overlook	0.0	[0]
02722207-v	figure	0.0	[0]
02723564-v	had best	17.0	[34.0, 0]
02723564-v	do well	17.0	[0, 34.0]
02727462-v	remain	0.0	[0, 0]
02734338-v	lie	0.0	[0]
02735282-v	suit	34.0	[34.0]
02735418-v	end	0.0	[0, 0]
02735897-v	help	34.0	[34.0]
02742482-v	mean	0.0	[0, 0]
02743565-v	come	0.0	[0]
02746017-v	answer	0.0	[0, 0]
02764438-v	blaze	-64.0	[-64.0]
02768579-v	steam	0.0	[0]
02768874-v	burn	-34.0	[-34.0]
02769077-v	gutter	-34.0	[-34.0]
02773037-n	bag	0.0	[0]
02774152-n	handbag	0.0	[0]
02774152-n	hand-bag	0.0	[0]
02785365-n	band	0.0	[0, 0]
02795528-n	barrel	-34.0	[-34.0]
02797692-n	pedestal	34.0	[34.0]
02797692-n	pedestalled	34.0	[34.0]
02857477-n	boarding-house	0.0	[0]
02859184-n	Panama hat	0.0	[0]
02870092-n	book	0.0	[0]
02897820-n	brick	0.0	[0]
02905485-a	brazen	0.0	[0]
02916350-n	bullet	-29.75	[-34.0, -34.0, -34.0, -34.0, -34.0, -34.0, -34.0, 0]
02919792-n	cottage	0.0	[0]
02927512-a	american	0.0	[0, 0]
02928926-a	south african	0.0	[0, 0]
02931417-n	club	0.0	[0]
02968473-n	carriage	0.0	[0]
02971691-n	cartridge	0.0	[0, 0, 0]
02972533-n	ejector	0.0	[0]
03003091-n	chalk	0.0	[0, 0]
03003344-a	english	0.0	[0]
03003616-a	english	0.0	[0, 0]
03022177-a	british	0.0	[0]
03028079-n	church	0.0	[0]
03104594-n	copy	0.0	[0, 0, 0, 0, 0, 0]
03120778-n	court	0.0	[0]
03145522-n	cue	0.0	[0]
03156405-n	cylinder	0.0	[0]
03222516-n	bell	0.0	[0, 0]
03234306-n	draw	0.0	[0]
03234306-n	drawing	0.0	[0]
03235042-n	drawing-room	0.0	[0, 0]
03236735-n	dress	0.0	[0]
03244388-n	drive	0.0	[0]
03322099-n	farm	0.0	[0, 0, 0]
03335600-n	figure	0.0	[0, 0, 0, 0, 0]
03354903-n	flag	0.0	[0, 0, 0]
03356982-n	flannel	0.0	[0]
03368352-n	flower-bed	0.0	[0]
03397087-n	frieze	0.0	[0]
03399240-n	front door	0.0	[0]
03412906-n	gallows	-34.0	[-34.0]
03417749-n	garden	0.0	[0, 0, 0, 0, 0]
03463832-n	grove	0.0	[0]
03467984-n	gun	-34.0	[-34.0]
03484576-n	handcuff	-34.0	[-34.0, -34.0]
03492087-n	hansom	0.0	[0]
03592245-n	jail	0.0	[0]
03619890-n	kitchen	0.0	[0]
03718581-n	hall	0.0	[0]
03825080-n	night-clothes	0.0	[0]
03882058-n	panel	0.0	[0]
03899328-n	path	0.0	[0]
03931044-n	picture	0.0	[0, 0]
03973170-n	pocketbook	0.0	[0]
04007894-n	production	17.0	[34.0, 0]
04038440-n	rack	0.0	[0]
04076533-n	reproduction	0.0	[0]
04136510-n	sash	0.0	[0, 0]
04164868-n	writing-table	0.0	[0]
04177755-n	settee	0.0	[0]
04205759-n	shot	0.0	[0.0, 0.0, 0.0, 0.0, 0.0]
04227144-n	sketch	0.0	[0]
04240327-n	slip	0.0	[0, 0]
04240327-n	slip of paper	0.0	[0, 0]
04314914-n	stair	0.0	[0, 0]
04326896-n	stool	0.0	[0]
04345028-n	study	0.0	[0, 0, 0, 0, 0, 0, 0]
04350905-n	suit	0.0	[0]
04355338-n	sundial	0.0	[0, 0, 0, 0]
04415921-n	test-tube	0.0	[0, 0]
04436185-n	timber	0.0	[0]
04452757-n	tool-house	0.0	[0, 0, 0]
04509592-n	uniform	0.0	[0]
04531098-n	vessel	0.0	[0]
04568557-n	web	0.0	[0]
04587648-n	windowed	0.0	[0]
04590263-n	window-sills	0.0	[0]
04590263-n	window-sill	0.0	[0]
04646548-n	earnestness	34.0	[34.0]
04669692-n	fault	-34.0	[-34.0]
04679738-n	look	0.0	[0, 0, 0, 0, 0]
04680285-n	marking	0.0	[0, 0, 0]
04684358-n	glory	64.0	[64.0]
04687333-n	appeal	34.0	[34.0]
04727214-n	air	0.0	[0, 0]
04757522-n	question	0.0	[0, 0]
04809642-n	effect	0.0	[0]
04841358-n	consideration	0.0	[0]
04850117-n	justice	34.0	[34.0, 34.0]
04869106-n	honour	49.0	[34.0, 64.0]
04880573-n	simple	0.0	[0]
04891010-n	discretion	34.0	[34.0]
04895246-n	trust	64.0	[64.0]
04895979-n	suspicion	-64.0	[-64.0]
04903813-n	composure	34.0	[34.0]
04910135-n	manner	0.0	[0.0, 0]
04928903-n	manner	0.0	[0, 0]
04945057-n	desire	64.0	[64.0]
04968895-n	blue	0.0	[0]
04981139-n	sound	0.0	[0]
05121418-n	number	0.0	[0, 0]
05122099-n	preponderance	34.0	[34.0]
05129201-n	length	0.0	[0]
05142641-n	benefit	34.0	[34.0]
05144663-n	evil	-95.0	[-95.0]
05149325-n	use	0.0	[0.0]
05158296-n	privilege	64.0	[64.0]
05168261-n	importance	34.0	[34.0, 34.0]
05180881-n	door	0.0	[0]
05217168-n	flesh	-34.0	[-34.0]
05217168-n	frame	0.0	[0]
05217859-n	body	0.0	[0, 0, 0]
05222591-n	groove	0.0	[0]
05261566-n	beard	0.0	[0]
05262185-n	moustache	0.0	[0]
05302499-n	mouth	0.0	[0]
05388805-n	heart	0.0	[0, 0]
05399847-n	blood	-34.0	[-34.0, -34.0]
05481095-n	brain	0.0	[0]
05558717-n	back	0.0	[0, 0]
05567381-n	forefinger	0.0	[0]
05577410-n	toe	0.0	[0]
05602548-n	forehead	0.0	[0]
05602835-n	cheek	0.0	[0]
05622723-n	instinct	34.0	[34.0]
05641959-n	command	0.0	[0]
05650329-n	faculty	0.0	[0]
05661668-n	solution	34.0	[34.0]
05661996-n	system	0.0	[0]
05682570-n	curiosity	28.5	[30.0, 27.0]
05687338-n	problem	-34.0	[-34.0]
05688397-n	matter	-34.0	[-34.0]
05697135-n	certainty	0.0	[0]
05697363-n	confidence	34.0	[34.0]
05700925-n	dream	34.0	[34.0]
05772667-n	analysis	0.0	[0]
05773548-n	thread	0.0	[0]
05774614-n	inference	0.0	[0, 0]
05785885-n	speculation	-34.0	[-34.0]
05792446-n	impossible	-34.0	[-34.0]
05794057-n	key	0.0	[0]
05796423-n	calculation	0.0	[0]
05797597-n	inquiry	0.0	[0]
05800611-n	investigation	34.0	[34.0]
05802185-n	calculation	0.0	[0]
05805012-n	know	0.0	[0]
05807540-n	realization	34.0	[34.0]
05808218-n	discovery	64.0	[64.0]
05814291-n	matter	0.0	[0, 0, 0, 0, 0, 0]
05816287-n	information	0.0	[0]
05819149-n	reason	34.0	[34.0]
05821775-n	sample	0.0	[0]
05833022-n	business	0.0	[0]
05833840-n	thought	0.0	[0]
05837370-n	trap	-64.0	[-64.0]
05837850-n	idea	34.0	[34.0]
05867413-n	part	0.0	[0]
05868477-n	end	-34.0	[-34.0]
05874232-n	rule	0.0	[0]
05916306-n	gleam	-34.0	[-34.0]
05917174-n	presence	0.0	[0]
05917477-n	effect	0.0	[0]
05919866-n	meaning	0.0	[0]
05921123-n	heart	0.0	[0]
05930736-n	form	0.0	[0, 0]
05933054-n	sight	0.0	[0]
05945642-n	opinion	0.0	[0]
05982152-n	design	0.0	[0]
05982152-n	purpose	17.0	[34.0, 0]
05983801-n	business	0.0	[0, 0]
05996646-n	subject	0.0	[0]
06196584-n	inclination	34.0	[34.0]
06197215-n	direction	0.0	[0]
06210791-n	light	0.0	[0]
06253690-n	message	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
06255613-n	paper	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
06255777-n	sheet	0.0	[0, 0, 0]
06256697-n	page	0.0	[0]
06267145-n	paper	0.0	[0]
06275095-n	cable	0.0	[0]
06275095-n	cablegram	0.0	[0]
06285090-n	sentence	0.0	[0, 0, 0, 0, 0]
06289472-n	contraction	0.0	[0]
06341340-n	mister	0.0	[0]
06341431-n	Mrs.	0.0	[0]
06353934-n	code	0.0	[0]
06355307-n	cipher	0.0	[0]
06359877-n	writing	0.0	[0, 0, 0]
06398401-n	conclusion	0.0	[0]
06398760-n	epilogue	0.0	[0]
06403393-n	hand	0.0	[0]
06403679-n	hieroglyphics	0.0	[0, 0, 0]
06404147-n	scrawl	0.0	[0]
06405699-n	inscription	0.0	[0, 0]
06409448-n	monograph	0.0	[0]
06415419-n	notebook	0.0	[0, 0, 0]
06473563-n	form	0.0	[0]
06496397-n	time-table	0.0	[0]
06497459-n	alphabet	0.0	[0]
06507041-n	registry	0.0	[0]
06514093-n	story	0.0	[0, 0, 0, 0]
06514093-n	chronicle	0.0	[0]
06539178-n	criminal law	0.0	[0]
06553472-n	assize	0.0	[0]
06598915-n	message	0.0	[0]
06606808-n	point	0.0	[0]
06622709-n	wire	0.0	[0, 0]
06622709-n	telegram	0.0	[0, 0, 0]
06624161-n	letter	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
06626286-n	note	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0]
06632097-n	shake	0.0	[0]
06635509-n	material	0.0	[0, 0]
06643408-n	evidence	0.0	[0]
06645039-n	footmark	0.0	[0]
06646628-n	trace	0.0	[0]
06647036-n	sign	0.0	[0]
06649426-n	case	0.0	[0]
06673142-n	secret	-11.333333333333334	[0, -34.0, 0]
06673435-n	confidence	34.0	[34.0]
06723908-n	thing	0.0	[0]
06724066-n	truth	17.0	[34.0, 0]
06730780-n	accusation	-64.0	[-64.0]
06733476-n	threat	-64.0	[-64.0]
06733939-n	evidence	6.8	[34.0, 0, 0, 0, 0]
06738281-n	explanation	0.0	[0]
06738281-n	account	0.0	[0]
06740402-n	cause	-34.0	[-34.0]
06743506-n	result	34.0	[34.0]
06753030-n	conclusion	0.0	[0]
06765044-n	remark	0.0	[0]
06770875-n	condition	0.0	[0]
06785223-n	conundrum	-34.0	[-34.0]
06786629-n	direction	0.0	[0]
06786629-n	instruction	0.0	[0]
06794666-n	stain	-34.0	[-34.0]
06796119-n	stamp	0.0	[0]
06802571-n	predecessor	0.0	[0]
06802571-n	forerunner	34.0	[34.0]
06806469-n	symbol	0.0	[0, 0, 0, 0, 0, 0]
06818970-n	character	0.0	[0, 0, 0]
06828818-n	letter	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
06831177-n	a	0.0	[0, 0, 0]
06831391-n	c	0.0	[0]
06831498-n	d	0.0	[0, 0]
06831605-n	e	0.0	[0, 0, 0, 0, 0, 0, 0]
06831819-n	g	0.0	[0]
06831926-n	h	0.0	[0, 0]
06832033-n	i	0.0	[0, 0, 0]
06832356-n	l	0.0	[0, 0]
06832464-n	m	0.0	[0, 0]
06832572-n	n	0.0	[0, 0]
06832680-n	o	0.0	[0, 0, 0]
06832788-n	p	0.0	[0]
06833004-n	r	0.0	[0, 0]
06833112-n	s	0.0	[0, 0]
06833220-n	t	0.0	[0, 0, 0]
06833436-n	v	0.0	[0]
06855432-n	imprint	0.0	[0]
07020538-n	dance	0.0	[0]
07082573-n	tone	0.0	[0]
07120524-n	cry	34.0	[34.0]
07125523-n	exclamation	34.0	[34.0, 34.0]
07126383-n	groan	-39.0	[-39.0]
07143137-n	consultation	0.0	[0]
07162545-n	hypothesis	0.0	[0]
07185325-n	request	0.0	[0]
07186148-n	invitation	0.0	[0]
07186828-n	appeal	40.0	[34.0, 34.0, 64.0, 34.0, 34.0]
07193596-n	inquiry	0.0	[0]
07193596-n	question	0.0	[0]
07196075-n	interview	0.0	[0, 0]
07205104-n	no	0.0	[0]
07205573-n	refusal	-34.0	[-34.0]
07213395-n	disclosure	34.0	[34.0]
07216083-n	confession	-34.0	[-34.0]
07217924-n	account	0.0	[0]
07221094-n	story	0.0	[0]
07223811-n	scandal	-64.0	[-64.0]
07245125-n	persuasion	34.0	[34.0]
07289014-n	trouble	-49.0	[-34.0, -64.0]
07295955-n	bad	-92.0	[-92.0]
07296428-n	change	0.0	[0]
07305098-n	pity	-34.0	[-34.0]
07308563-n	explosion	-34.0	[-34.0]
07308889-n	case	0.0	[0, 0]
07314838-n	tragedy	-74.33333333333333	[-64.0, -64.0, -95.0]
07383696-n	explosion	-64.0	[-64.0]
07383823-n	step	0.0	[0, 0]
07452074-n	wedding	34.0	[34.0]
07478318-n	faint	-64.0	[-64.0]
07491038-n	delight	64.0	[64.0]
07491476-n	amusement	64.0	[64.0]
07500741-n	admiration	64.0	[64.0]
07509572-n	amazement	79.5	[64.0, 95.0]
07515790-n	peace	64.0	[64.0, 64.0]
07519773-n	dismay	-64.0	[-64.0]
07523905-n	anxiety	-64.0	[-64.0, -64.0]
07531255-n	satisfaction	64.0	[64.0, 64.0]
07531536-n	pride	64.0	[64.0]
07533097-n	melancholy	-34.0	[-34.0]
07533978-n	misery	-34.0	[-34.0]
07535010-n	grief	-95.0	[-95.0]
07541053-n	hope	32.0	[64.0, 0]
07542675-n	dismay	-64.0	[-64.0]
07543288-n	love	79.5	[64.0, 95.0]
07575726-n	dinner	0.0	[0]
07938773-n	arrangement	0.0	[0]
07947255-n	folk	0.0	[0]
07955057-n	content	0.0	[0, 0]
07955566-n	crop	34.0	[34.0]
07963711-n	combination	0.0	[0, 0]
07965937-n	world	0.0	[0]
07971141-n	people	0.0	[0, 0]
07988857-n	couple	0.0	[0, 0, 0]
08168978-n	country	0.0	[0]
08179205-n	poor	0.0	[0]
08209687-n	Constabulary	0.0	[0]
08222293-n	audience	0.0	[0]
08225090-n	neighbourhood	0.0	[0, 0, 0]
08238463-n	class	0.0	[0]
08244062-n	gang	0.0	[0]
08264897-n	company	0.0	[0]
08337324-n	office	0.0	[0]
08376250-n	chain	17.0	[34.0, 0]
08385280-n	visit	0.0	[0]
08420278-n	bank	0.0	[0]
08430568-n	line	0.0	[0, 0]
08441203-n	law	0.0	[0]
08456993-n	order	0.0	[0, 0, 0]
08493064-n	soil	0.0	[0]
08510666-n	side	0.0	[0]
08511970-n	bottom	0.0	[0]
